
New mission : Follow LINE from ponton to eval - duration_max: 1000000 ; spd: 3000
time mx my mz ax ay az d_PSI rpmL rpmR rpmL_bar rpmR_bar thL thR 
176540 0 0 0 0 0 0 3 2880 -2610 3000 2638 29 27 
177044 0 0 0 0 0 0 -2 3060 -2670 3000 2562 29 27 
177552 0 0 0 0 0 0 -11 3000 -2550 3000 2448 29 27 
178083 0 0 0 0 0 0 4 2940 -2340 3000 2650 29 27 
178586 0 0 0 0 0 0 15 3060 -2760 3000 2787 29 27 
179153 0 0 0 0 0 0 18 3090 -2850 3000 2822 29 27 
179660 0 0 0 0 0 0 25 2910 -2820 3000 2918 29 27 
180219 0 0 0 0 0 0 6 2940 -2910 3000 2692 29 27 
180721 0 0 0 0 0 0 4 3120 -2670 3000 2659 29 27 
181291 0 0 0 0 0 0 9 3030 -2700 3000 2727 29 27 
181799 0 0 0 0 0 0 0 2820 -2550 3000 2605 29 27 
182353 0 0 0 0 0 0 -1 3210 -2730 3000 2595 29 27 
182855 0 0 0 0 0 0 5 2850 -2550 3000 2677 29 27 
183357 0 0 0 0 0 0 19 3180 -2790 3000 2859 29 27 
183869 0 0 0 0 0 0 -1 2760 -2790 3000 2595 29 27 
184425 0 0 0 0 0 0 6 3150 -2580 3000 2691 29 27 
184930 0 0 0 0 0 0 8 3000 -2730 3000 2723 29 27 
185455 0 0 0 0 0 0 3 2940 -2700 3000 2663 29 27 
186037 0 0 0 0 0 0 -18 3045 -2700 3000 2389 29 27 
186546 0 0 0 0 0 0 11 3030 -2370 3000 2757 29 27 
187083 0 0 0 0 0 0 7 2820 -2730 3000 2709 29 27 
187586 0 0 0 0 0 0 3 3180 -2700 3000 2663 29 27 
188158 0 0 0 0 0 0 14 2910 -2700 3000 2804 29 27 
188665 0 0 0 0 0 0 -39 2970 -2760 3000 2125 29 27 
189214 0 0 0 0 0 0 25 3060 -2100 3000 2933 29 27 
189718 0 0 0 0 0 0 37 3090 -2910 2898 3000 29 27 
190285 0 0 0 0 0 0 24 2640 -3090 3000 2938 29 27 
190785 0 0 0 0 0 0 51 3120 -2940 2708 3000 29 27 
191356 0 0 0 0 0 0 13 2640 -2940 3000 2815 29 27 
191864 0 0 0 0 0 0 13 3240 -2940 3000 2822 29 27 
192432 0 0 0 0 0 0 21 2910 -2850 3000 2931 29 27 
192943 0 0 0 0 0 0 23 2850 -2790 3000 2960 29 27 
193462 0 0 0 0 0 0 20 3120 -2910 3000 2932 29 27 
194035 0 0 0 0 0 0 56 2970 -3090 2611 3000 29 27 
194543 0 0 0 0 0 0 29 2490 -2970 2937 3000 29 27 

New mission : Follow PSI - duration: 1000000 ; psi_bar: -50 ; spd: 3000
time d_PSI rpmL rpmR rpmL_bar rpmR_bar thL thR 
0 44 0 0 2430 3000 36 31 
502 34 2700 -2760 2543 3000 36 31 
1050 42 2670 -3240 2443 3000 36 31 
1558 38 2430 -3300 2476 3000 36 31 
2112 38 2550 -2850 2466 3000 36 31 
2622 27 2490 -3180 2604 3000 36 31 
3134 29 2580 -2940 2562 3000 36 31 
3635 25 2610 -3030 2615 3000 36 31 
4135 12 2640 -3030 2764 3000 36 31 
4635 8 2760 -2955 2821 3000 36 31 
5194 -18 2880 -2970 3000 2840 36 31 
5706 -14 3120 -2880 3000 2881 36 31 
6224 -9 2820 -2820 3000 2947 36 31 
